driver_id,date,delays_minutes,behavioral_problems,violations_count,accidents_count,rating
8,2025-02-03,2,0,0,0,3.52
8,2025-02-04,31,0,0,0,3.47
8,2025-02-05,29,0,1,0,3.52
8,2025-02-06,5,0,0,0,3.52
8,2025-02-07,8,0,0,0,3.52
8,2025-02-08,24,0,0,0,3.52
8,2025-02-09,6,0,0,0,3.52
8,2025-02-10,24,0,0,0,3.52
8,2025-02-11,20,0,0,0,3.52
8,2025-02-12,13,0,0,0,3.52
8,2025-02-13,15,0,0,0,3.52
8,2025-02-14,14,0,0,0,3.52
8,2025-02-15,27,0,0,0,3.52
8,2025-02-16,23,0,0,0,3.52
8,2025-02-17,26,0,1,0,3.52
8,2025-02-18,29,0,0,0,3.52
8,2025-02-19,26,0,0,0,3.52
8,2025-02-20,9,0,0,0,3.52
8,2025-02-21,23,0,0,0,3.52
8,2025-02-22,20,1,1,0,3.52
8,2025-02-23,38,0,0,0,3.12
8,2025-02-24,12,0,0,0,3.52
8,2025-02-25,1,0,1,0,3.52
8,2025-02-26,17,0,0,0,3.52
8,2025-02-27,11,1,0,0,3.52
8,2025-02-28,15,0,0,0,3.52
8,2025-03-01,33,0,1,0,3.37
8,2025-03-02,25,0,0,0,3.52
8,2025-03-03,15,0,0,0,3.52
8,2025-03-04,18,0,1,0,3.52
8,2025-03-05,19,1,0,0,3.52
8,2025-03-06,31,0,1,0,3.47
8,2025-03-07,18,0,1,0,3.52
8,2025-03-08,20,0,1,0,3.52
8,2025-03-09,19,1,0,0,3.52
8,2025-03-10,1,0,0,0,3.52
8,2025-03-11,25,0,0,0,3.52
8,2025-03-12,5,0,1,0,3.52
8,2025-03-13,25,0,1,0,3.52
8,2025-03-14,25,0,0,0,3.52
8,2025-03-15,33,0,0,0,3.37
8,2025-03-16,0,0,0,0,3.52
8,2025-03-17,26,0,0,0,3.52
8,2025-03-18,18,0,0,0,3.52
8,2025-03-19,0,0,0,0,3.52
8,2025-03-20,13,1,0,0,3.52
8,2025-03-21,34,0,1,1,1.32
8,2025-03-22,13,0,0,0,3.52
8,2025-03-23,22,0,0,0,3.52
8,2025-03-24,23,1,0,0,3.52
8,2025-03-25,19,0,0,1,1.52
8,2025-03-26,21,0,1,1,1.52
8,2025-03-27,8,0,0,0,3.52
8,2025-03-28,13,0,1,0,3.52
8,2025-03-29,9,0,1,0,3.52
8,2025-03-30,32,0,1,0,3.42
8,2025-03-31,22,0,0,0,3.52
9,2025-01-01,11,0,0,0,4.37
9,2025-01-02,11,0,0,0,4.37
9,2025-01-03,23,0,0,0,4.37
9,2025-01-04,0,0,0,0,4.37
9,2025-01-05,8,0,0,0,4.37
9,2025-01-06,12,0,0,0,4.37
9,2025-01-07,1,0,0,0,4.37
9,2025-01-08,16,0,0,0,4.37
9,2025-01-09,20,0,0,0,4.37
9,2025-01-10,6,0,0,0,4.37
9,2025-01-11,14,0,0,0,4.37
9,2025-01-12,1,0,0,0,4.37
9,2025-01-13,20,0,0,0,4.37
9,2025-01-14,18,0,0,0,4.37
9,2025-01-15,8,0,0,0,4.37
9,2025-01-16,0,0,0,0,4.37
9,2025-01-17,0,0,0,0,4.37
9,2025-01-18,15,0,1,0,4.37
9,2025-01-19,24,0,0,0,4.37
9,2025-01-20,7,0,0,0,4.37
9,2025-01-21,19,0,0,0,4.37
9,2025-01-22,1,0,0,0,4.37
9,2025-01-23,8,0,0,0,4.37
9,2025-01-24,10,0,0,0,4.37
9,2025-01-25,20,0,0,0,4.37
9,2025-01-26,0,0,0,0,4.37
9,2025-01-27,9,0,0,0,4.37
9,2025-01-28,1,0,0,0,4.37
9,2025-01-29,11,0,0,0,4.37
9,2025-01-30,0,0,0,0,4.37
9,2025-01-31,30,0,0,0,4.37
9,2025-02-01,0,0,0,0,4.37
9,2025-02-02,0,0,0,0,4.37
9,2025-02-03,11,0,0,0,4.37
9,2025-02-04,28,0,0,0,4.37
9,2025-02-05,13,0,0,0,4.37
9,2025-02-06,9,0,0,0,4.37
9,2025-02-07,9,0,0,0,4.37
9,2025-02-08,0,0,0,0,4.37
9,2025-02-09,2,0,0,0,4.37
9,2025-02-10,2,0,0,0,4.37
9,2025-02-11,11,0,0,0,4.37
9,2025-02-12,0,0,0,0,4.37
9,2025-02-13,0,0,0,0,4.37
9,2025-02-14,8,0,0,0,4.37
9,2025-02-15,1,0,0,0,4.37
9,2025-02-16,0,0,0,0,4.37
9,2025-02-17,20,0,0,0,4.37
9,2025-02-18,17,0,0,0,4.37
9,2025-02-19,10,0,0,0,4.37
9,2025-02-20,5,0,0,0,4.37
9,2025-02-21,18,0,0,0,4.37
9,2025-02-22,21,0,0,0,4.37
9,2025-02-23,13,0,0,0,4.37
9,2025-02-24,18,0,0,0,4.37
9,2025-02-25,0,0,0,0,4.37
9,2025-02-26,16,0,0,0,4.37
9,2025-02-27,1,0,0,0,4.37
9,2025-02-28,4,0,0,0,4.37
9,2025-03-01,10,0,0,0,4.37
9,2025-03-02,8,0,0,0,4.37
9,2025-03-03,26,0,0,0,4.37
9,2025-03-04,20,0,0,0,4.37
9,2025-03-05,19,0,0,0,4.37
9,2025-03-06,0,0,0,0,4.37
9,2025-03-07,15,0,0,0,4.37
9,2025-03-08,7,0,0,0,4.37
9,2025-03-09,0,0,0,0,4.37
9,2025-03-10,0,0,0,0,4.37
9,2025-03-11,11,0,0,0,4.37
9,2025-03-12,18,0,0,0,4.37
9,2025-03-13,3,0,0,0,4.37
9,2025-03-14,0,0,0,0,4.37
9,2025-03-15,0,0,0,0,4.37
9,2025-03-16,6,0,0,0,4.37
9,2025-03-17,7,0,0,0,4.37
9,2025-03-18,15,0,0,0,4.37
9,2025-03-19,11,0,0,0,4.37
9,2025-03-20,0,0,0,0,4.37
9,2025-03-21,9,0,0,0,4.37
9,2025-03-22,13,0,1,0,4.37
9,2025-03-23,24,0,0,0,4.37
9,2025-03-24,13,0,0,0,4.37
9,2025-03-25,2,0,0,0,4.37
9,2025-03-26,7,0,0,0,4.37
9,2025-03-27,0,0,0,0,4.37
9,2025-03-28,26,0,0,0,4.37
9,2025-03-29,8,0,0,0,4.37
9,2025-03-30,9,0,0,0,4.37
9,2025-03-31,4,0,0,0,4.37
10,2025-01-01,7,0,0,0,3.46
10,2025-01-02,20,0,2,0,3.46
10,2025-01-03,35,0,0,0,3.21
10,2025-01-04,41,0,0,0,2.91
10,2025-01-05,15,0,2,0,3.46
10,2025-01-06,26,0,0,0,3.46
10,2025-01-07,22,0,0,0,3.46
10,2025-01-08,12,0,1,0,3.46
10,2025-01-09,21,0,0,0,3.46
10,2025-01-10,24,0,0,1,1.46
10,2025-01-11,15,0,1,0,3.46
10,2025-01-12,10,0,0,0,3.46
10,2025-01-13,20,0,0,0,3.46
10,2025-01-14,3,0,0,0,3.46
10,2025-01-15,10,0,0,1,1.46
10,2025-01-16,13,0,0,1,1.46
10,2025-01-17,16,1,2,0,3.46
10,2025-01-18,21,0,0,0,3.46
10,2025-01-19,21,0,1,0,3.46
10,2025-01-20,24,0,0,0,3.46
10,2025-01-21,4,0,0,0,3.46
10,2025-01-22,26,0,0,0,3.46
10,2025-01-23,8,0,0,0,3.46
10,2025-01-24,14,1,1,0,3.46
10,2025-01-25,30,0,0,0,3.46
10,2025-01-26,26,0,0,0,3.46
10,2025-01-27,17,0,0,0,3.46
10,2025-01-28,3,0,0,0,3.46
10,2025-01-29,10,1,0,0,3.46
10,2025-01-30,31,0,0,0,3.41
10,2025-01-31,8,0,0,0,3.46
10,2025-02-01,15,0,1,0,3.46
10,2025-02-02,30,0,0,0,3.46
10,2025-02-03,43,0,0,0,2.81
10,2025-02-04,26,0,0,0,3.46
10,2025-02-05,14,0,0,0,3.46
10,2025-02-06,29,0,0,0,3.46
10,2025-02-07,29,0,0,0,3.46
10,2025-02-08,32,0,0,0,3.36
10,2025-02-09,10,1,0,1,1.46
10,2025-02-10,18,1,0,0,3.46
10,2025-02-11,36,0,0,0,3.16
10,2025-02-12,30,0,0,0,3.46
10,2025-02-13,20,0,0,0,3.46
10,2025-02-14,24,0,0,0,3.46
10,2025-02-15,23,0,0,0,3.46
10,2025-02-16,27,0,1,0,3.46
10,2025-02-17,29,0,0,0,3.46
10,2025-02-18,39,0,0,0,3.01
10,2025-02-19,18,0,0,0,3.46
10,2025-02-20,27,0,1,0,3.46
10,2025-02-21,18,0,0,0,3.46
10,2025-02-22,7,0,1,0,3.46
10,2025-02-23,3,0,0,0,3.46
10,2025-02-24,32,0,0,0,3.36
10,2025-02-25,23,0,0,0,3.46
10,2025-02-26,25,0,0,0,3.46
10,2025-02-27,8,0,0,0,3.46
10,2025-02-28,23,0,1,0,3.46
10,2025-03-01,13,0,1,0,3.46
10,2025-03-02,21,1,0,0,3.46
10,2025-03-03,14,0,0,0,3.46
10,2025-03-04,30,0,0,0,3.46
10,2025-03-05,14,0,1,0,3.46
10,2025-03-06,18,0,0,0,3.46
10,2025-03-07,23,0,1,0,3.46
10,2025-03-08,32,0,0,0,3.36
10,2025-03-09,25,0,0,0,3.46
10,2025-03-10,30,0,0,0,3.46
10,2025-03-11,15,0,0,0,3.46
10,2025-03-12,2,0,0,0,3.46
10,2025-03-13,25,0,0,0,3.46
10,2025-03-14,29,0,0,0,3.46
10,2025-03-15,30,0,0,1,1.46
10,2025-03-16,13,0,0,0,3.46
10,2025-03-17,22,0,0,0,3.46
10,2025-03-18,19,0,1,0,3.46
10,2025-03-19,28,0,0,0,3.46
10,2025-03-20,29,1,0,0,3.46
10,2025-03-21,24,0,0,0,3.46
10,2025-03-22,26,0,0,0,3.46
10,2025-03-23,39,0,0,0,3.01
10,2025-03-24,32,0,0,0,3.36
10,2025-03-25,22,1,0,0,3.46
10,2025-03-26,20,0,0,0,3.46
10,2025-03-27,7,0,0,1,1.46
10,2025-03-28,32,0,1,0,3.36
10,2025-03-29,34,0,0,0,3.26
10,2025-03-30,19,0,0,0,3.46
10,2025-03-31,32,0,0,0,3.36
11,2025-01-01,17,0,0,0,4.49
11,2025-01-02,18,0,0,0,4.49
11,2025-01-03,10,0,0,0,4.49
11,2025-01-04,0,1,0,0,4.49
11,2025-01-05,19,0,0,0,4.49
11,2025-01-06,11,0,0,0,4.49
11,2025-01-07,10,0,0,0,4.49
11,2025-01-08,0,0,0,0,4.49
11,2025-01-09,0,0,0,0,4.49
11,2025-01-10,20,0,0,0,4.49
11,2025-01-11,17,0,0,0,4.49
11,2025-01-12,0,0,0,0,4.49
11,2025-01-13,0,0,0,0,4.49
11,2025-01-14,26,0,0,0,4.49
11,2025-01-15,17,0,0,0,4.49
11,2025-01-16,6,0,0,0,4.49
11,2025-01-17,4,0,0,0,4.49
11,2025-01-18,0,0,0,0,4.49
11,2025-01-19,7,0,0,0,4.49
11,2025-01-20,10,0,1,0,4.49
11,2025-01-21,0,0,0,0,4.49
11,2025-01-22,9,0,0,0,4.49
11,2025-01-23,6,0,0,0,4.49
11,2025-01-24,12,0,0,0,4.49
11,2025-01-25,4,0,0,0,4.49
11,2025-01-26,0,0,0,0,4.49
11,2025-01-27,0,0,0,0,4.49
11,2025-01-28,13,0,0,0,4.49
11,2025-01-29,7,0,0,0,4.49
11,2025-01-30,1,0,0,0,4.49
11,2025-01-31,15,0,0,0,4.49
11,2025-02-01,0,0,0,0,4.49
11,2025-02-02,9,0,0,0,4.49
11,2025-02-03,2,0,0,0,4.49
11,2025-02-04,6,0,0,0,4.49
11,2025-02-05,7,0,0,0,4.49
11,2025-02-06,5,0,0,0,4.49
11,2025-02-07,12,0,0,0,4.49
11,2025-02-08,0,0,0,0,4.49
11,2025-02-09,3,0,0,0,4.49
11,2025-02-10,22,0,0,0,4.49
11,2025-02-11,4,0,0,0,4.49
11,2025-02-12,7,0,0,0,4.49
11,2025-02-13,7,0,0,0,4.49
11,2025-02-14,17,0,0,0,4.49
11,2025-02-15,16,0,0,0,4.49
11,2025-02-16,0,0,0,0,4.49
11,2025-02-17,6,0,0,0,4.49
11,2025-02-18,3,0,0,0,4.49
11,2025-02-19,12,0,0,0,4.49
11,2025-02-20,1,0,0,0,4.49
11,2025-02-21,9,0,0,0,4.49
11,2025-02-22,20,0,0,0,4.49
11,2025-02-23,6,0,0,0,4.49
11,2025-02-24,0,0,0,0,4.49
11,2025-02-25,5,0,0,0,4.49
11,2025-02-26,6,0,0,0,4.49
11,2025-02-27,32,0,0,0,4.39
11,2025-02-28,15,0,0,0,4.49
11,2025-03-01,13,0,0,0,4.49
11,2025-03-02,0,0,0,0,4.49
11,2025-03-03,0,0,0,0,4.49
11,2025-03-04,0,0,0,0,4.49
11,2025-03-05,13,0,0,0,4.49
11,2025-03-06,0,0,0,0,4.49
11,2025-03-07,6,0,0,0,4.49
11,2025-03-08,16,0,0,0,4.49
11,2025-03-09,11,0,0,0,4.49
11,2025-03-10,0,0,0,0,4.49
11,2025-03-11,1,0,0,0,4.49
11,2025-03-12,16,0,0,0,4.49
11,2025-03-13,3,0,0,0,4.49
11,2025-03-14,31,0,0,0,4.44
11,2025-03-15,0,0,0,0,4.49
11,2025-03-16,0,0,0,0,4.49
11,2025-03-17,25,0,0,0,4.49
11,2025-03-18,18,0,0,0,4.49
11,2025-03-19,2,0,0,0,4.49
11,2025-03-20,16,0,0,0,4.49
11,2025-03-21,0,0,0,0,4.49
11,2025-03-22,0,1,0,0,4.49
11,2025-03-23,6,0,0,0,4.49
11,2025-03-24,19,0,1,0,4.49
11,2025-03-25,3,0,0,0,4.49
11,2025-03-26,18,0,0,0,4.49
11,2025-03-27,0,0,0,0,4.49
11,2025-03-28,10,0,0,0,4.49
11,2025-03-29,0,0,0,0,4.49
11,2025-03-30,5,0,0,0,4.49
11,2025-03-31,16,0,0,0,4.49
12,2025-01-01,5,0,0,0,4.32
12,2025-01-02,15,0,0,0,4.32
12,2025-01-03,0,0,0,0,4.32
12,2025-01-04,0,0,0,0,4.32
12,2025-01-05,8,0,0,0,4.32
12,2025-01-06,0,0,0,0,4.32
12,2025-01-07,8,0,0,0,4.32
12,2025-01-08,18,0,0,0,4.32
12,2025-01-09,15,0,0,0,4.32
12,2025-01-10,0,0,1,0,4.32
12,2025-01-11,2,0,0,0,4.32
12,2025-01-12,5,0,0,0,4.32
12,2025-01-13,5,0,0,0,4.32
12,2025-01-14,7,0,0,0,4.32
12,2025-01-15,0,0,0,0,4.32
12,2025-01-16,7,0,0,0,4.32
12,2025-01-17,10,0,0,0,4.32
12,2025-01-18,5,0,0,0,4.32
12,2025-01-19,13,0,0,0,4.32
12,2025-01-20,2,0,0,0,4.32
12,2025-01-21,18,0,0,0,4.32
12,2025-01-22,5,0,0,0,4.32
12,2025-01-23,12,0,0,0,4.32
12,2025-01-24,21,0,0,0,4.32
12,2025-01-25,21,0,0,0,4.32
12,2025-01-26,0,0,0,0,4.32
12,2025-01-27,6,0,0,0,4.32
12,2025-01-28,9,0,0,0,4.32
12,2025-01-29,10,0,0,0,4.32
12,2025-01-30,14,0,0,0,4.32
12,2025-01-31,20,0,0,0,4.32
12,2025-02-01,37,0,0,0,3.97
12,2025-02-02,5,0,0,0,4.32
12,2025-02-03,15,0,0,0,4.32
12,2025-02-04,15,0,0,0,4.32
12,2025-02-05,18,0,0,0,4.32
12,2025-02-06,15,0,0,0,4.32
12,2025-02-07,3,0,0,0,4.32
12,2025-02-08,4,0,0,0,4.32
12,2025-02-09,10,0,0,0,4.32
12,2025-02-10,10,0,0,0,4.32
12,2025-02-11,22,0,0,0,4.32
12,2025-02-12,1,0,0,0,4.32
12,2025-02-13,20,1,0,0,4.32
12,2025-02-14,0,0,0,0,4.32
12,2025-02-15,17,0,0,0,4.32
12,2025-02-16,22,0,0,0,4.32
12,2025-02-17,26,0,0,0,4.32
12,2025-02-18,19,1,0,0,4.32
12,2025-02-19,30,0,0,0,4.32
12,2025-02-20,0,0,0,0,4.32
12,2025-02-21,0,0,0,0,4.32
12,2025-02-22,18,0,0,0,4.32
12,2025-02-23,21,0,0,0,4.32
12,2025-02-24,22,0,0,0,4.32
12,2025-02-25,10,0,0,0,4.32
12,2025-02-26,6,0,0,0,4.32
12,2025-02-27,7,0,0,0,4.32
12,2025-02-28,11,0,0,0,4.32
12,2025-03-01,25,0,0,0,4.32
12,2025-03-02,0,0,0,0,4.32
12,2025-03-03,6,0,0,0,4.32
12,2025-03-04,16,0,0,0,4.32
12,2025-03-05,0,0,0,0,4.32
12,2025-03-06,2,0,0,0,4.32
12,2025-03-07,2,0,0,0,4.32
12,2025-03-08,16,1,0,0,4.32
12,2025-03-09,18,0,0,0,4.32
12,2025-03-10,0,0,0,0,4.32
12,2025-03-11,24,0,0,0,4.32
12,2025-03-12,8,0,0,0,4.32
12,2025-03-13,2,0,0,0,4.32
12,2025-03-14,17,0,0,0,4.32
12,2025-03-15,0,0,0,0,4.32
12,2025-03-16,21,0,0,0,4.32
12,2025-03-17,3,0,0,0,4.32
12,2025-03-18,1,0,0,0,4.32
12,2025-03-19,0,0,0,0,4.32
12,2025-03-20,5,0,0,0,4.32
12,2025-03-21,0,0,0,0,4.32
12,2025-03-22,12,0,0,0,4.32
12,2025-03-23,0,0,0,0,4.32
12,2025-03-24,4,0,0,0,4.32
12,2025-03-25,0,0,0,0,4.32
12,2025-03-26,10,0,0,0,4.32
12,2025-03-27,0,0,0,0,4.32
12,2025-03-28,0,0,0,0,4.32
12,2025-03-29,20,0,0,0,4.32
12,2025-03-30,1,0,0,0,4.32
12,2025-03-31,25,0,0,0,4.32
13,2025-01-01,40,0,0,0,2.78
13,2025-01-02,19,0,0,0,3.28
13,2025-01-03,13,0,0,0,3.28
13,2025-01-04,30,0,0,0,3.28
13,2025-01-05,23,0,0,0,3.28
13,2025-01-06,35,0,0,0,3.03
13,2025-01-07,22,0,0,0,3.28
13,2025-01-08,19,0,0,0,3.28
13,2025-01-09,20,0,0,0,3.28
13,2025-01-10,13,0,0,0,3.28
13,2025-01-11,27,1,0,0,3.28
13,2025-01-12,24,0,0,0,3.28
13,2025-01-13,10,0,1,0,3.28
13,2025-01-14,20,0,0,0,3.28
13,2025-01-15,27,0,0,0,3.28
13,2025-01-16,33,0,0,0,3.13
13,2025-01-17,5,0,1,0,3.28
13,2025-01-18,44,0,0,0,2.58
13,2025-01-19,15,0,0,0,3.28
13,2025-01-20,23,1,0,0,3.28
13,2025-01-21,23,0,0,0,3.28
13,2025-01-22,24,0,0,0,3.28
13,2025-01-23,21,0,0,0,3.28
13,2025-01-24,28,0,0,0,3.28
13,2025-01-25,13,0,0,0,3.28
13,2025-01-26,11,1,0,0,3.28
13,2025-01-27,30,0,1,0,3.28
13,2025-01-28,11,0,0,0,3.28
13,2025-01-29,19,0,0,0,3.28
13,2025-01-30,22,0,0,0,3.28
13,2025-01-31,32,1,0,0,3.18
13,2025-02-01,32,1,1,0,3.18
13,2025-02-02,16,0,0,0,3.28
13,2025-02-03,24,0,0,0,3.28
13,2025-02-04,0,0,0,0,3.28
13,2025-02-05,19,0,0,0,3.28
13,2025-02-06,12,0,0,0,3.28
13,2025-02-07,9,0,0,0,3.28
13,2025-02-08,27,0,2,0,3.28
13,2025-02-09,29,0,0,0,3.28
13,2025-02-10,9,0,2,0,3.28
13,2025-02-11,24,0,0,0,3.28
13,2025-02-12,23,0,2,0,3.28
13,2025-02-13,36,0,0,0,2.98
13,2025-02-14,30,0,0,1,1.28
13,2025-02-15,23,0,0,0,3.28
13,2025-02-16,17,0,0,0,3.28
13,2025-02-17,26,0,1,0,3.28
13,2025-02-18,34,1,1,0,3.08
13,2025-02-19,20,0,0,0,3.28
13,2025-02-20,21,0,0,0,3.28
13,2025-02-21,35,0,0,0,3.03
13,2025-02-22,38,0,1,0,2.88
13,2025-02-23,40,0,0,0,2.78
13,2025-02-24,31,0,0,0,3.23
13,2025-02-25,15,0,1,0,3.28
13,2025-02-26,25,0,0,1,1.28
13,2025-02-27,24,0,0,0,3.28
13,2025-02-28,25,1,0,0,3.28
13,2025-03-01,22,0,0,0,3.28
13,2025-03-02,8,0,1,0,3.28
13,2025-03-03,12,0,0,0,3.28
13,2025-03-04,12,0,0,0,3.28
13,2025-03-05,45,0,0,0,2.53
13,2025-03-06,29,0,0,0,3.28
13,2025-03-07,32,0,0,0,3.18
13,2025-03-08,20,0,0,0,3.28
13,2025-03-09,32,0,0,0,3.18
13,2025-03-10,26,0,2,0,3.28
13,2025-03-11,17,0,0,0,3.28
13,2025-03-12,25,0,0,0,3.28
13,2025-03-13,12,0,1,0,3.28
13,2025-03-14,11,0,0,0,3.28
13,2025-03-15,13,0,1,0,3.28
13,2025-03-16,26,0,0,0,3.28
13,2025-03-17,16,0,0,0,3.28
13,2025-03-18,7,1,0,0,3.28
13,2025-03-19,25,0,0,0,3.28
13,2025-03-20,31,0,0,0,3.23
13,2025-03-21,29,0,1,0,3.28
13,2025-03-22,18,0,0,0,3.28
13,2025-03-23,14,0,1,0,3.28
13,2025-03-24,26,0,0,0,3.28
13,2025-03-25,36,0,0,0,2.98
13,2025-03-26,26,0,0,0,3.28
13,2025-03-27,33,0,0,0,3.13
13,2025-03-28,19,0,0,0,3.28
13,2025-03-29,34,1,0,0,3.08
13,2025-03-30,40,0,0,0,2.78
13,2025-03-31,16,1,0,0,3.28
14,2025-01-01,0,0,0,0,4.49
14,2025-01-02,22,0,0,0,4.49
14,2025-01-03,10,0,0,0,4.49
14,2025-01-04,6,0,0,0,4.49
14,2025-01-05,36,0,0,0,4.19
14,2025-01-06,2,0,0,0,4.49
14,2025-01-07,0,0,0,0,4.49
14,2025-01-08,7,0,1,0,4.49
14,2025-01-09,10,0,0,0,4.49
14,2025-01-10,31,0,0,0,4.44
14,2025-01-11,14,0,0,0,4.49
14,2025-01-12,15,0,0,0,4.49
14,2025-01-13,3,0,0,0,4.49
14,2025-01-14,0,0,0,0,4.49
14,2025-01-15,8,0,0,0,4.49
14,2025-01-16,8,0,0,0,4.49
14,2025-01-17,13,0,0,0,4.49
14,2025-01-18,27,0,0,0,4.49
14,2025-01-19,22,0,0,0,4.49
14,2025-01-20,0,0,0,0,4.49
14,2025-01-21,20,0,0,0,4.49
14,2025-01-22,0,0,0,0,4.49
14,2025-01-23,13,0,0,0,4.49
14,2025-01-24,0,0,0,0,4.49
14,2025-01-25,12,0,0,0,4.49
14,2025-01-26,2,0,0,0,4.49
14,2025-01-27,0,0,0,0,4.49
14,2025-01-28,1,0,0,0,4.49
14,2025-01-29,0,0,0,0,4.49
14,2025-01-30,13,0,0,0,4.49
14,2025-01-31,6,0,0,0,4.49
14,2025-02-01,19,0,0,0,4.49
14,2025-02-02,0,0,0,0,4.49
14,2025-02-03,11,0,0,0,4.49
14,2025-02-04,0,0,0,0,4.49
14,2025-02-05,0,0,0,0,4.49
14,2025-02-06,20,0,0,0,4.49
14,2025-02-07,12,0,0,0,4.49
14,2025-02-08,8,0,0,0,4.49
14,2025-02-09,0,0,0,0,4.49
14,2025-02-10,0,0,0,0,4.49
14,2025-02-11,4,0,0,0,4.49
14,2025-02-12,16,0,0,0,4.49
14,2025-02-13,9,0,0,0,4.49
14,2025-02-14,0,0,1,0,4.49
14,2025-02-15,19,0,0,0,4.49
14,2025-02-16,0,0,0,0,4.49
14,2025-02-17,0,0,0,0,4.49
14,2025-02-18,2,0,0,0,4.49
14,2025-02-19,0,0,0,0,4.49
14,2025-02-20,0,0,0,0,4.49
14,2025-02-21,1,0,1,0,4.49
14,2025-02-22,24,0,0,0,4.49
14,2025-02-23,17,0,0,0,4.49
14,2025-02-24,19,0,0,0,4.49
14,2025-02-25,13,0,0,0,4.49
14,2025-02-26,0,0,0,0,4.49
14,2025-02-27,13,0,0,0,4.49
14,2025-02-28,0,0,0,0,4.49
14,2025-03-01,0,0,0,0,4.49
14,2025-03-02,5,0,0,0,4.49
14,2025-03-03,9,0,0,0,4.49
14,2025-03-04,0,0,0,0,4.49
14,2025-03-05,0,0,0,0,4.49
14,2025-03-06,11,0,0,0,4.49
14,2025-03-07,38,0,0,0,4.09
14,2025-03-08,9,0,0,0,4.49
14,2025-03-09,7,0,0,0,4.49
14,2025-03-10,8,0,0,0,4.49
14,2025-03-11,19,0,0,0,4.49
14,2025-03-12,20,0,0,0,4.49
14,2025-03-13,7,0,0,0,4.49
14,2025-03-14,17,0,0,0,4.49
14,2025-03-15,15,0,0,0,4.49
14,2025-03-16,17,0,0,0,4.49
14,2025-03-17,0,0,0,0,4.49
14,2025-03-18,0,0,0,0,4.49
14,2025-03-19,4,0,0,0,4.49
14,2025-03-20,21,0,0,0,4.49
14,2025-03-21,18,0,0,0,4.49
14,2025-03-22,0,0,0,0,4.49
14,2025-03-23,14,0,0,0,4.49
14,2025-03-24,16,0,0,0,4.49
14,2025-03-25,2,0,0,0,4.49
14,2025-03-26,12,0,0,0,4.49
14,2025-03-27,28,0,0,0,4.49
14,2025-03-28,0,0,0,0,4.49
14,2025-03-29,0,0,0,0,4.49
14,2025-03-30,1,0,0,0,4.49
14,2025-03-31,14,0,0,0,4.49
15,2025-01-01,0,0,0,0,4.74
15,2025-01-02,0,0,0,0,4.74
15,2025-01-03,15,0,0,0,4.74
15,2025-01-04,17,0,0,0,4.74
15,2025-01-05,4,0,0,0,4.74
15,2025-01-06,0,0,0,0,4.74
15,2025-01-07,17,0,1,0,4.74
15,2025-01-08,5,0,0,0,4.74
15,2025-01-09,0,0,0,0,4.74
15,2025-01-10,0,0,0,0,4.74
15,2025-01-11,0,0,0,0,4.74
15,2025-01-12,0,0,0,0,4.74
15,2025-01-13,3,0,0,0,4.74
15,2025-01-14,22,0,0,0,4.74
15,2025-01-15,11,0,0,0,4.74
15,2025-01-16,0,0,0,0,4.74
15,2025-01-17,0,0,0,0,4.74
15,2025-01-18,19,0,0,0,4.74
15,2025-01-19,6,0,0,0,4.74
15,2025-01-20,0,0,0,0,4.74
15,2025-01-21,3,0,0,0,4.74
15,2025-01-22,3,0,0,0,4.74
15,2025-01-23,0,0,0,0,4.74
15,2025-01-24,10,0,0,0,4.74
15,2025-01-25,6,0,0,0,4.74
15,2025-01-26,16,0,0,0,4.74
15,2025-01-27,12,0,1,0,4.74
15,2025-01-28,0,0,0,0,4.74
15,2025-01-29,6,0,0,0,4.74
15,2025-01-30,2,0,0,0,4.74
15,2025-01-31,0,0,0,0,4.74
15,2025-02-01,10,0,0,0,4.74
15,2025-02-02,20,0,0,0,4.74
15,2025-02-03,1,0,0,0,4.74
15,2025-02-04,0,0,0,0,4.74
15,2025-02-05,10,0,0,0,4.74
15,2025-02-06,0,0,0,0,4.74
15,2025-02-07,0,0,0,0,4.74
15,2025-02-08,0,0,0,0,4.74
15,2025-02-09,13,0,0,0,4.74
15,2025-02-10,18,0,0,0,4.74
15,2025-02-11,0,0,0,0,4.74
15,2025-02-12,0,0,0,0,4.74
15,2025-02-13,0,0,0,0,4.74
15,2025-02-14,0,0,0,0,4.74
15,2025-02-15,9,0,0,0,4.74
15,2025-02-16,0,0,0,0,4.74
15,2025-02-17,17,0,0,0,4.74
15,2025-02-18,10,0,0,0,4.74
15,2025-02-19,0,0,0,0,4.74
15,2025-02-20,18,0,0,0,4.74
15,2025-02-21,4,0,0,0,4.74
15,2025-02-22,0,0,0,0,4.74
15,2025-02-23,1,0,0,0,4.74
15,2025-02-24,22,0,0,0,4.74
15,2025-02-25,0,0,0,0,4.74
15,2025-02-26,4,0,0,0,4.74
15,2025-02-27,0,0,0,0,4.74
15,2025-02-28,18,0,0,0,4.74
15,2025-03-01,5,0,0,0,4.74
15,2025-03-02,0,0,0,0,4.74
15,2025-03-03,16,0,0,0,4.74
15,2025-03-04,0,0,0,0,4.74
15,2025-03-05,2,0,0,0,4.74
15,2025-03-06,0,0,0,0,4.74
15,2025-03-07,0,0,0,0,4.74
15,2025-03-08,9,0,0,0,4.74
